"gene_ids"	"gene_symbols"	"locus"	"num_cells_expressed"	"mean_expr"	"percent_detection"	"use_for_ordering"
"ENSMUSG00000033594.10"	"Spata2l"	"chr8:119910359-124345724"	11	0.0274699438258585	1.47255689424364	FALSE
"ENSMUSG00000033595.6"	"Lgi3"	"chr14:70530820-70538323"	1	0.000260916776731029	0.133868808567604	FALSE
"ENSMUSG00000033596.4"	"Rfwd3"	"chr8:111270943-111300222"	237	0.33613651152093	31.7269076305221	FALSE
"ENSMUSG00000033597.8"	"Caskin1"	"chr17:24488782-24534210"	21	0.0119548799130462	2.81124497991968	FALSE
"ENSMUSG00000033610.12"	"Pank1"	"chr19:34810893-34879455"	42	0.0441878305657815	5.62248995983936	TRUE
"ENSMUSG00000033615.9"	"Cplx1"	"chr5:108518553-108550024"	15	0.0178864007486602	2.00803212851406	TRUE
"ENSMUSG00000033618.6"	"Map3k13"	"chr16:21891968-21931877"	18	0.00949283085114904	2.40963855421687	FALSE
"ENSMUSG00000033623.10"	"Pcgf3"	"chr5:108461231-108506976"	147	0.155226156665903	19.6787148594378	FALSE
"ENSMUSG00000033624.7"	"Pdpr"	"chr8:111094629-111145480"	48	0.0563040021369414	6.42570281124498	FALSE
"ENSMUSG00000033628.12"	"Pik3c3"	"chr18:30272746-30348126"	151	0.347602346181315	20.2141900937082	FALSE
"ENSMUSG00000033629.5"	"Hacd3"	"chr9:64986984-65021717"	258	0.727678056494115	34.5381526104418	FALSE
"ENSMUSG00000033632.12"	"AW554918"	"chr18:25169009-25467321"	110	0.22872121086961	14.7255689424364	FALSE
"ENSMUSG00000033633.10"	"Clec18a"	"chr8:111069496-111082088"	5	0.00391284679716136	0.669344042838019	FALSE
"ENSMUSG00000033634.7"	"Cml2"	"chr6:85865421-85869158"	0	5.23347132786681e-06	0	FALSE
"ENSMUSG00000033644.4"	"Piwil2"	"chr14:70372479-70429094"	0	0	0	FALSE
"ENSMUSG00000033653.14"	"Vps8"	"chr16:21423117-21644680"	96	0.158112765371282	12.85140562249	FALSE
"ENSMUSG00000033658.13"	"Ddx19b"	"chr8:111003187-111031751"	74	0.0601717135380165	9.90629183400268	FALSE
"ENSMUSG00000033669.7"	"Zfp7"	"chr15:76879258-76892392"	41	0.0829049244912465	5.48862115127175	FALSE
"ENSMUSG00000033671.14"	"Cep350"	"chr1:155818493-155973255"	74	0.0946245069503305	9.90629183400268	FALSE
"ENSMUSG00000033676.10"	"Gabrb3"	"chr7:57387271-57828802"	20	0.0349893703004877	2.67737617135207	TRUE
"ENSMUSG00000033684.11"	"Qsox1"	"chr1:155776028-155812889"	231	0.366834866564725	30.9236947791165	FALSE
"ENSMUSG00000033685.9"	"Ucp2"	"chr7:100493336-100502020"	60	0.217919132077524	8.03212851405623	FALSE
"ENSMUSG00000033688.6"	"1300017J02Rik"	"chr9:103250520-103305082"	2	0.000739090273332298	0.267737617135207	FALSE
"ENSMUSG00000033697.12"	"Arhgap39"	"chr15:76723984-76818170"	129	0.234954923276173	17.2690763052209	FALSE
"ENSMUSG00000033701.10"	"Acbd6"	"chr1:155558119-155691330"	247	0.988626939370185	33.0655957161981	FALSE
"ENSMUSG00000033703.8"	"Fuk"	"chr8:110810491-110972480"	34	0.0396297664800386	4.55153949129853	FALSE
"ENSMUSG00000033705.13"	"Stard9"	"chr2:120629125-120850604"	29	0.0324555996401694	3.88219544846051	FALSE
"ENSMUSG00000033706.10"	"Smyd5"	"chr6:85431988-85446435"	110	0.220549671783314	14.7255689424364	FALSE
"ENSMUSG00000033707.8"	"Lrrc24"	"chr15:76710622-76723845"	51	0.0469179825632574	6.82730923694779	FALSE
"ENSMUSG00000033712.5"	"Ccar2"	"chr14:70100144-70153811"	250	0.460690508485805	33.4672021419009	FALSE
"ENSMUSG00000033713.8"	"Foxn3"	"chr12:99194979-99450111"	254	0.678507540067357	34.0026773761714	FALSE
"ENSMUSG00000033715.11"	"Akr1c14"	"chr13:4049010-4090422"	1	0.000145975952076276	0.133868808567604	FALSE
"ENSMUSG00000033717.5"	"Adra2a"	"chr19:54045181-54048982"	0	0.000228960323670682	0	FALSE
"ENSMUSG00000033720.9"	"Sfxn5"	"chr6:85213050-85333422"	96	0.0783582859099817	12.85140562249	FALSE
"ENSMUSG00000033721.13"	"Vav3"	"chr3:109340652-109685698"	15	0.031864760224814	2.00803212851406	TRUE
"ENSMUSG00000033722.6"	"BC034090"	"chr1:155212470-155244444"	22	0.0583747788548361	2.94511378848728	TRUE
"ENSMUSG00000033726.8"	"Emx1"	"chr6:85187437-85204462"	1	0.00156542571027827	0.133868808567604	FALSE
"ENSMUSG00000033728.11"	"Lrrc14"	"chr15:76710622-76723845"	166	0.366917338663686	22.2222222222222	FALSE
"ENSMUSG00000033730.3"	"Egr3"	"chr14:70077444-70080157"	5	0.00125951902356426	0.669344042838019	TRUE
"ENSMUSG00000033731.6"	"3300002A11Rik"	"chr12:99194979-99450111"	1	0.000274834528058935	0.133868808567604	FALSE
"ENSMUSG00000033732.9"	"Sf3b3"	"chr8:110810491-110972480"	438	1.46391855940162	58.6345381526104	FALSE
"ENSMUSG00000033735.7"	"Spr"	"chr6:85133677-85137766"	130	0.272578884258477	17.4029451137885	FALSE
"ENSMUSG00000033737.11"	"Fndc3c1"	"chrX:106420040-106485401"	179	0.388098079881294	23.9625167336011	FALSE
"ENSMUSG00000033739.8"	"Fkbpl"	"chr17:34644763-34646324"	30	0.0878090138019766	4.01606425702811	TRUE
"ENSMUSG00000033740.14"	"St18"	"chr1:6487230-6860940"	24	0.151482112521105	3.21285140562249	TRUE
"ENSMUSG00000033751.5"	"Gadd45gip1"	"chr8:84831521-84840665"	232	0.20329107711432	31.0575635876841	FALSE
"ENSMUSG00000033752.7"	"Mnd1"	"chr3:84087932-84155786"	55	0.144835096885988	7.36278447121821	FALSE
"ENSMUSG00000033760.13"	"Rbm4b"	"chr19:4756542-4767065"	380	1.19764480282539	50.8701472556894	FALSE
"ENSMUSG00000033762.7"	"Recql4"	"chr15:76701541-76710559"	48	0.0509066245369173	6.42570281124498	FALSE
"ENSMUSG00000033763.11"	"Mtss1l"	"chr8:110721475-110741400"	50	0.0357688750400841	6.69344042838019	FALSE
"ENSMUSG00000033765.4"	"Calm4"	"chr13:3837756-3838671"	2	0.00200082885975165	0.267737617135207	FALSE
"ENSMUSG00000033767.11"	"D930015E06Rik"	"chr3:83897654-84040175"	208	0.343148966701131	27.8447121820616	FALSE
"ENSMUSG00000033768.13"	"Nrxn2"	"chr19:6418730-6544899"	19	0.0158947644054622	2.54350736278447	FALSE
"ENSMUSG00000033769.13"	"Exoc6b"	"chr6:84618486-85069513"	143	0.25296271732138	19.1432396251673	FALSE
"ENSMUSG00000033770.10"	"Clcnka"	"chr4:141384609-141398724"	0	0	0	FALSE
"ENSMUSG00000033773.11"	"Rpap2"	"chr5:107497377-107688010"	88	0.191920413858063	11.7804551539491	FALSE
"ENSMUSG00000033774.4"	"Npbwr1"	"chr1:5913706-5917398"	1	0.000193140467260685	0.133868808567604	FALSE
"ENSMUSG00000033777.3"	"Tlr13"	"chrX:106143203-106160493"	1	0.00190596003158912	0.133868808567604	FALSE
"ENSMUSG00000033781.6"	"Asb13"	"chr13:3634031-3651774"	91	0.233389059260833	12.1820615796519	FALSE
"ENSMUSG00000033788.12"	"Dysf"	"chr6:84008589-84211060"	1	0.000455686381950749	0.133868808567604	FALSE
"ENSMUSG00000033790.10"	"Tubgcp5"	"chr7:55794147-55831447"	136	0.253261329835632	18.2061579651941	FALSE
"ENSMUSG00000033792.9"	"Atp7a"	"chrX:106027275-106124926"	89	0.117891577859316	11.9143239625167	FALSE
"ENSMUSG00000033793.9"	"Atp6v1h"	"chr1:4909575-5162529"	298	1.12074767163826	39.8929049531459	FALSE
"ENSMUSG00000033794.6"	"Lpcat2b"	"chr5:107392730-107435039"	0	4.11497296429813e-05	0	FALSE
"ENSMUSG00000033799.9"	"Fam208b"	"chr13:3538074-3611108"	114	0.0829164101130148	15.2610441767068	FALSE
"ENSMUSG00000033805.9"	"Ephx4"	"chr5:107392730-107435039"	8	0.0468402551350049	1.07095046854083	TRUE
"ENSMUSG00000033808.13"	"Tmem87a"	"chr2:120355311-120504913"	186	0.512696107604931	24.8995983935743	FALSE
"ENSMUSG00000033809.11"	"Alg3"	"chr16:20605450-20610768"	141	0.423861893826722	18.8755020080321	FALSE
"ENSMUSG00000033813.12"	"Tcea1"	"chr1:4857813-4897909"	378	0.434345842575386	50.6024096385542	FALSE
"ENSMUSG00000033819.12"	"Ppp1r16a"	"chr15:76671614-76694919"	112	0.235753788606252	14.9933065595716	FALSE
"ENSMUSG00000033825.9"	"Tpsb2"	"chr17:25366549-25368094"	0	0.000347271441577438	0	FALSE
"ENSMUSG00000033826.9"	"Dnah8"	"chr17:30622440-30875264"	0	2.01357909854564e-06	0	FALSE
"ENSMUSG00000033831.5"	"Fgb"	"chr3:83040140-83049863"	0	0	0	FALSE
"ENSMUSG00000033834.6"	"Tpbpa"	"chr13:60938691-60941935"	0	1.85390876018014e-05	0	FALSE
"ENSMUSG00000033837.4"	"Foxh1"	"chr15:76668283-76669948"	1	0.00157752399022807	0.133868808567604	FALSE
"ENSMUSG00000033845.10"	"Mrpl15"	"chr1:4773205-4785739"	363	1.1756745844987	48.5943775100402	FALSE
"ENSMUSG00000033847.12"	"Pla2g4c"	"chr7:13324654-13360672"	34	0.0272693304627623	4.55153949129853	FALSE
"ENSMUSG00000033849.3"	"B3galt2"	"chr1:143598799-143702893"	20	0.020284884599805	2.67737617135207	FALSE
"ENSMUSG00000033850.4"	"Olfr1015"	"chr2:85785512-85786451"	0	0	0	FALSE
"ENSMUSG00000033852.13"	"Gm28042"	"chr2:120027482-120043033"	6	0.00418253810313098	0.803212851405622	FALSE
"ENSMUSG00000033854.9"	"Kcnk10"	"chr12:98433993-98577940"	8	0.0118735442683941	1.07095046854083	FALSE
"ENSMUSG00000033855.12"	"Ston1"	"chr17:88597683-88662586"	40	0.0240204408839421	5.35475234270415	FALSE
"ENSMUSG00000033857.9"	"Engase"	"chr11:118476469-118489209"	14	0.0281753311647617	1.87416331994645	TRUE
"ENSMUSG00000033860.10"	"Fgg"	"chr3:82876704-83015049"	0	0	0	FALSE
"ENSMUSG00000033862.6"	"Cdk10"	"chr8:119910359-124345724"	65	0.121156668248032	8.70147255689424	FALSE
"ENSMUSG00000033863.1"	"Klf9"	"chr19:23141225-23166911"	135	0.12186170019452	18.0722891566265	FALSE
"ENSMUSG00000033871.11"	"Ppargc1b"	"chr18:61298135-61400431"	8	0.00636898885255414	1.07095046854083	FALSE
"ENSMUSG00000033880.8"	"Lgals3bp"	"chr11:118392750-118402092"	5	0.00802006008811642	0.669344042838019	TRUE
"ENSMUSG00000033882.12"	"Rbm46"	"chr3:82837227-82876483"	12	0.0233838136706087	1.60642570281124	FALSE
"ENSMUSG00000033883.8"	"D3Ertd254e"	"chr3:36151016-36170342"	56	0.066905292338053	7.49665327978581	FALSE
"ENSMUSG00000033885.11"	"Pxk"	"chr14:8098212-8165111"	74	0.126980720462736	9.90629183400268	FALSE
"ENSMUSG00000033898.13"	"Cfhr2"	"chr1:139804166-139858702"	0	0	0	FALSE
"ENSMUSG00000033900.10"	"Map9"	"chr3:82358043-82395268"	50	0.0914671450608702	6.69344042838019	FALSE
"ENSMUSG00000033902.11"	"Mapkbp1"	"chr2:119972698-120027453"	62	0.0650895311528956	8.29986613119143	FALSE
"ENSMUSG00000033904.12"	"Ccp110"	"chr7:118712551-118737024"	284	0.459996287309689	38.0187416331995	FALSE
"ENSMUSG00000033906.5"	"Zdhhc15"	"chrX:104536968-104671064"	60	0.0822683810425577	8.03212851405623	FALSE
"ENSMUSG00000033909.14"	"Usp36"	"chr11:118259650-118290244"	97	0.12776896390493	12.9852744310576	FALSE
"ENSMUSG00000033910.10"	"Gucy1a3"	"chr3:82092426-82145789"	41	0.052819479766256	5.48862115127175	FALSE
"ENSMUSG00000033916.4"	"Chmp2a"	"chr7:13032005-13034777"	362	1.59554421832405	48.4605087014726	FALSE
"ENSMUSG00000033917.11"	"Gde1"	"chr7:118688544-118705778"	264	1.18331120339833	35.3413654618474	FALSE
"ENSMUSG00000033918.12"	"Parl"	"chr16:20279819-20302387"	215	0.714654202805499	28.7817938420348	FALSE
"ENSMUSG00000033931.8"	"Rbm34"	"chr8:126947174-126971079"	176	0.16596939493364	23.5609103078983	FALSE
"ENSMUSG00000033933.10"	"Vhl"	"chr6:113623958-113631633"	152	0.399301646982667	20.3480589022758	FALSE
"ENSMUSG00000033938.5"	"Ndufb7"	"chr8:83566670-83571626"	559	2.91585537444794	74.8326639892905	FALSE
"ENSMUSG00000033940.7"	"Brk1"	"chr6:113604771-113616948"	493	2.7923634675038	65.9973226238287	FALSE
"ENSMUSG00000033943.12"	"Mga"	"chr2:119897227-119969581"	192	0.3804916860435	25.7028112449799	FALSE
"ENSMUSG00000033948.3"	"Zswim5"	"chr4:116877375-116989264"	31	0.0400839115564166	4.14993306559572	FALSE
"ENSMUSG00000033949.8"	"Trim36"	"chr18:46165301-46212607"	53	0.070251914194326	7.095046854083	FALSE
"ENSMUSG00000033952.11"	"Aspm"	"chr1:139454771-139494091"	172	0.216676405571715	23.0254350736278	FALSE
"ENSMUSG00000033953.10"	"Ppp3r1"	"chr11:17159262-17233796"	296	0.902814448479988	39.6251673360107	FALSE
"ENSMUSG00000033955.9"	"Tnks1bp1"	"chr2:85048021-85073048"	84	0.0957386882629242	11.2449799196787	FALSE
"ENSMUSG00000033960.5"	"9430020K01Rik"	"chr18:4634928-4682868"	156	0.161509750402065	20.8835341365462	FALSE
"ENSMUSG00000033961.12"	"Zfp446"	"chr7:12977847-12984340"	83	0.172746593956779	11.1111111111111	FALSE
"ENSMUSG00000033963.13"	"Fancd2os"	"chr6:113531681-113600715"	0	0.000115447485663476	0	FALSE
"ENSMUSG00000033964.9"	"Zbtb41"	"chr1:139422287-139453005"	135	0.200946846153189	18.0722891566265	FALSE
"ENSMUSG00000033965.9"	"Slc16a2"	"chrX:103697413-103821965"	236	0.659549240519042	31.5930388219545	FALSE
"ENSMUSG00000033966.7"	"Cdkl4"	"chr17:80523549-80563834"	6	0.00420889607564059	0.803212851405622	FALSE
"ENSMUSG00000033967.4"	"2310014L17Rik"	"chr7:12927415-12931072"	5	0.00269802573784852	0.669344042838019	FALSE
"ENSMUSG00000033970.12"	"Rfc3"	"chr5:151642755-151651242"	304	1.57109942593607	40.6961178045515	FALSE
"ENSMUSG00000033972.9"	"Zfp944"	"chr17:22337988-22361400"	123	0.236102518737312	16.4658634538153	FALSE
"ENSMUSG00000033981.11"	"Gria2"	"chr3:80681449-80802835"	37	0.0375789178773611	4.95314591700134	FALSE
"ENSMUSG00000033983.10"	"Coil"	"chr11:88970251-88991613"	113	0.222616629588932	15.1271753681392	FALSE
"ENSMUSG00000033985.14"	"Tesk2"	"chr4:116708508-116807640"	42	0.0866304693349983	5.62248995983936	TRUE
"ENSMUSG00000033987.12"	"Dnah17"	"chr11:117986291-118129219"	3	0.000317326760824207	0.401606425702811	FALSE
"ENSMUSG00000033991.8"	"Ttc37"	"chr13:76098733-76187983"	92	0.0882832885615706	12.3159303882195	FALSE
"ENSMUSG00000033998.8"	"Kcnk1"	"chr8:125995101-126030683"	310	0.860378517432929	41.4993306559572	FALSE
"ENSMUSG00000034000.12"	"Neu4"	"chr1:94020450-94028334"	0	0	0	FALSE
"ENSMUSG00000034006.13"	"Pqlc1"	"chr18:80253291-80292725"	25	0.0722746294023187	3.34672021419009	TRUE
"ENSMUSG00000034007.9"	"Scaper"	"chr9:55549882-55919605"	120	0.125960827240878	16.0642570281125	FALSE
"ENSMUSG00000034009.11"	"Rxfp1"	"chr3:79641610-79737794"	1	0.000120015920241467	0.133868808567604	FALSE
"ENSMUSG00000034021.12"	"Pds5b"	"chr5:150673738-150810690"	171	0.231361854096728	22.8915662650602	FALSE
"ENSMUSG00000034022.7"	"Cpsf1"	"chr15:76576357-76607591"	280	0.492588722492997	37.483266398929	FALSE
"ENSMUSG00000034023.13"	"Fancd2"	"chr6:113531681-113600715"	118	0.193841493818371	15.7965194109772	FALSE
"ENSMUSG00000034024.7"	"Cct2"	"chr10:117050997-117063814"	496	2.41088994044719	66.3989290495315	FALSE
"ENSMUSG00000034028.12"	"Cd226"	"chr18:89197430-89270201"	0	0	0	FALSE
"ENSMUSG00000034031.5"	"1700106J16Rik"	"chr11:88294057-88295261"	4	0.012107674484921	0.535475234270415	FALSE
"ENSMUSG00000034032.12"	"Rpap1"	"chr2:119763303-119787537"	137	0.213921395047327	18.3400267737617	FALSE
"ENSMUSG00000034035.15"	"Ccdc17"	"chr4:116557657-116600266"	8	0.0346971267311506	1.07095046854083	TRUE
"ENSMUSG00000034037.11"	"Fgd5"	"chr6:91978877-92076004"	3	0.00732628865854481	0.401606425702811	FALSE
"ENSMUSG00000034039.7"	"Prss29"	"chr17:25318653-25322681"	0	0	0	FALSE
"ENSMUSG00000034040.13"	"Wbscr17"	"chr5:130872081-131308078"	6	0.0208701850021065	0.803212851405622	TRUE
"ENSMUSG00000034041.4"	"Lyl1"	"chr8:84699875-84800344"	0	0	0	FALSE
"ENSMUSG00000034042.13"	"Gpbp1l1"	"chr4:116557657-116600266"	211	0.113585197196683	28.2463186077644	FALSE
"ENSMUSG00000034055.13"	"Phka1"	"chrX:102513974-102644246"	57	0.0867672268828729	7.63052208835341	FALSE
"ENSMUSG00000034057.7"	"Myrfl"	"chr10:116776544-116896879"	2	0.000682841309533127	0.267737617135207	FALSE
"ENSMUSG00000034059.10"	"Ypel4"	"chr2:84734057-84738655"	56	0.0613973568015849	7.49665327978581	FALSE
"ENSMUSG00000034063.7"	"4930590J08Rik"	"chr6:91914758-91950640"	2	0.000373073129713698	0.267737617135207	FALSE
"ENSMUSG00000034064.11"	"Poglut1"	"chr16:38525136-38550258"	146	0.42931765780417	19.5448460508701	FALSE
"ENSMUSG00000034066.10"	"Farp2"	"chr1:93512078-93658659"	18	0.0204754495427499	2.40963855421687	FALSE
"ENSMUSG00000034071.11"	"Zfp551"	"chr7:12415152-12422751"	14	0.0311418667202863	1.87416331994645	FALSE
"ENSMUSG00000034075.10"	"Zdhhc5"	"chr2:84600070-84715180"	122	0.0862240147373197	16.3319946452477	FALSE
"ENSMUSG00000034083.13"	"Ccdc174"	"chr6:91878052-91899843"	189	0.489581048415878	25.3012048192771	FALSE
"ENSMUSG00000034087.10"	"Nlrp4b"	"chr7:10687792-10730168"	0	0	0	FALSE
"ENSMUSG00000034088.12"	"Hdlbp"	"chr1:93405939-93478815"	342	0.837410475105223	45.7831325301205	FALSE
"ENSMUSG00000034098.11"	"Fstl5"	"chr3:76074269-76710019"	5	0.031007383864003	0.669344042838019	TRUE
"ENSMUSG00000034101.11"	"Ctnnd1"	"chr2:84600070-84715180"	182	0.306795948493254	24.3641231593039	FALSE
"ENSMUSG00000034105.8"	"Tldc1"	"chr8:119760586-119778416"	38	0.0687339490752788	5.08701472556894	FALSE
"ENSMUSG00000034107.7"	"Ano7"	"chr1:93373929-93404303"	0	5.74546483466197e-06	0	FALSE
"ENSMUSG00000034108.5"	"Ccs"	"chr19:4825365-4839322"	159	0.718281362819362	21.285140562249	TRUE
"ENSMUSG00000034109.12"	"Golim4"	"chr3:75875083-76001136"	227	0.571484706187374	30.3882195448461	FALSE
"ENSMUSG00000034110.5"	"Kctd7"	"chr5:130144860-130155806"	47	0.0742196218079728	6.29183400267738	FALSE
"ENSMUSG00000034111.5"	"Tmed8"	"chr12:87166241-87213541"	28	0.0120532278866195	3.7483266398929	FALSE
"ENSMUSG00000034112.8"	"Atp2c2"	"chr8:119700008-119757718"	1	0.000170135406076271	0.133868808567604	FALSE
"ENSMUSG00000034115.9"	"Scn11a"	"chr9:119753762-119825456"	1	0.000510431004490486	0.133868808567604	FALSE
"ENSMUSG00000034116.14"	"Vav1"	"chr17:57279099-57328031"	1	0.000144328720879094	0.133868808567604	FALSE
"ENSMUSG00000034117.3"	"Ptgdr2"	"chr19:10937159-10949266"	3	0.00533735114111486	0.401606425702811	FALSE
"ENSMUSG00000034118.12"	"Tpst1"	"chr5:130073325-130135729"	135	0.382956381102406	18.0722891566265	FALSE
"ENSMUSG00000034120.15"	"Srsf2"	"chr11:116837431-116875635"	661	5.02822204920995	88.4872824631861	FALSE
"ENSMUSG00000034121.9"	"Mks1"	"chr11:87853214-87863803"	66	0.133398584161826	8.83534136546185	FALSE
"ENSMUSG00000034122.14"	"Nlrp4d"	"chr7:10358900-10388935"	0	0	0	FALSE
"ENSMUSG00000034126.4"	"Pomt2"	"chr12:87106865-87164721"	96	0.103319462535683	12.85140562249	FALSE
"ENSMUSG00000034127.11"	"Tspan8"	"chr10:115817283-115849893"	0	8.38200907489465e-05	0	FALSE
"ENSMUSG00000034135.11"	"Sik3"	"chr9:46012819-46224194"	92	0.0964599383093352	12.3159303882195	FALSE
"ENSMUSG00000034139.4"	"Serpini2"	"chr3:75242369-75270078"	0	0	0	FALSE
"ENSMUSG00000034145.11"	"Tmem63c"	"chr12:87026291-87090041"	0	0	0	FALSE
"ENSMUSG00000034151.10"	"Zbbx"	"chr3:75037906-75165034"	0	0	0	FALSE
"ENSMUSG00000034152.5"	"Exoc3"	"chr13:74169804-74208700"	211	0.306225602972586	28.2463186077644	FALSE
"ENSMUSG00000034154.12"	"Ino80"	"chr2:119373041-119477687"	40	0.0382803256760336	5.35475234270415	FALSE
"ENSMUSG00000034156.13"	"Bzrap1"	"chr11:87760540-87785928"	50	0.130353954417304	6.69344042838019	TRUE
"ENSMUSG00000034157.9"	"Cipc"	"chr12:86947042-86965362"	114	0.202179208449789	15.2610441767068	FALSE
"ENSMUSG00000034158.9"	"Lrrc58"	"chr16:37868388-37888858"	371	0.310916171007905	49.665327978581	FALSE
"ENSMUSG00000034159.9"	"2310007B03Rik"	"chr1:93151348-93160948"	0	0	0	FALSE
"ENSMUSG00000034160.10"	"Ogt"	"chrX:101640059-101684351"	513	2.50979166738855	68.6746987951807	FALSE
"ENSMUSG00000034161.7"	"Scx"	"chr15:76380260-76477269"	0	0	0	FALSE
"ENSMUSG00000034163.10"	"Zfc3h1"	"chr10:115384958-115432772"	114	0.148097019498228	15.2610441767068	FALSE
"ENSMUSG00000034164.14"	"Emid1"	"chr11:5106264-5152257"	62	0.184729578771415	8.29986613119143	FALSE
"ENSMUSG00000034165.13"	"Ccnd3"	"chr17:47505050-47611492"	291	0.948628003653957	38.9558232931727	FALSE
"ENSMUSG00000034168.6"	"Irf2bpl"	"chr12:86880702-86884814"	162	0.127936945097783	21.6867469879518	FALSE
"ENSMUSG00000034171.10"	"Faah"	"chr4:115967144-116017926"	74	0.140453982115096	9.90629183400268	FALSE
"ENSMUSG00000034173.10"	"Zbed5"	"chr5:129846989-129903623"	656	0.435495848974033	87.8179384203481	FALSE
"ENSMUSG00000034175.10"	"Rhbdd3"	"chr11:5069688-5106093"	71	0.170203104149176	9.50468540829987	FALSE
"ENSMUSG00000034177.12"	"Rnf43"	"chr11:87662721-87735539"	3	0.00218536990905916	0.401606425702811	FALSE
"ENSMUSG00000034185.9"	"6430628N08Rik"	"chr4:115890664-115899227"	0	0	0	FALSE
"ENSMUSG00000034187.15"	"Nsf"	"chr11:103821781-103954056"	158	0.348945369766089	21.1512717536814	FALSE
"ENSMUSG00000034189.4"	"Hsdl1"	"chr8:119561978-119575200"	193	0.499541719150349	25.8366800535475	FALSE
"ENSMUSG00000034190.8"	"Chmp7"	"chr14:69716978-69732570"	185	0.468452205909654	24.7657295850067	FALSE
"ENSMUSG00000034192.4"	"Lsm3"	"chr6:91515927-91522625"	484	3.43125404262392	64.7925033467202	FALSE
"ENSMUSG00000034194.13"	"R3hcc1"	"chr14:69697304-69707584"	190	0.50193748078586	25.4350736278447	FALSE
"ENSMUSG00000034201.10"	"Gas2l1"	"chr11:5054131-5065327"	36	0.0494574395212062	4.81927710843374	FALSE
"ENSMUSG00000034203.7"	"Chchd4"	"chr6:91464275-91473423"	160	0.455965591632158	21.4190093708166	FALSE
"ENSMUSG00000034205.13"	"Loxl2"	"chr14:69555423-69695834"	30	0.00979472690800533	4.01606425702811	FALSE
"ENSMUSG00000034206.12"	"Polq"	"chr16:37011785-37095417"	90	0.110977372139866	12.0481927710843	FALSE
"ENSMUSG00000034209.4"	"Rasl10a"	"chr11:5054131-5065327"	2	0.00549700132679955	0.267737617135207	FALSE
"ENSMUSG00000034210.10"	"Efcab14"	"chr4:115737743-115777327"	278	0.593286877819833	37.2155287817938	FALSE
"ENSMUSG00000034211.11"	"Mrps17"	"chr5:129715496-129722556"	377	2.19632613510563	50.4685408299866	FALSE
"ENSMUSG00000034212.10"	"Ankmy1"	"chr1:92870128-92902906"	0	0	0	FALSE
"ENSMUSG00000034216.9"	"Vps18"	"chr2:119288739-119298453"	60	0.0758971969510668	8.03212851405623	FALSE
"ENSMUSG00000034218.12"	"Atm"	"chr9:53439148-53536740"	103	0.182440406340109	13.7884872824632	TRUE
"ENSMUSG00000034219.12"	"Sept14"	"chr5:129683390-129708512"	0	5.5522184604935e-05	0	FALSE
"ENSMUSG00000034220.7"	"Gpc1"	"chr1:92820957-92860779"	108	0.0901952984671893	14.4578313253012	FALSE
"ENSMUSG00000034224.11"	"Slc38a8"	"chr8:119479601-119501698"	0	2.17735243444656e-05	0	FALSE
"ENSMUSG00000034226.7"	"Rhov"	"chr2:119269200-119271272"	3	0.00453410764714541	0.401606425702811	FALSE
"ENSMUSG00000034227.7"	"Foxj1"	"chr11:116330703-116335399"	30	0.0162447993210331	4.01606425702811	FALSE
"ENSMUSG00000034235.13"	"Usp54"	"chr14:20499363-20618354"	127	0.183499636341356	17.0013386880857	FALSE
"ENSMUSG00000034239.11"	"Gm884"	"chr11:103534576-103621140"	0	8.36739424662408e-06	0	FALSE
"ENSMUSG00000034243.13"	"Golgb1"	"chr16:36875139-36933085"	248	0.81127772774632	33.1994645247657	FALSE
"ENSMUSG00000034245.7"	"Hdac11"	"chr6:91156664-91174692"	46	0.0701799028665011	6.15796519410977	FALSE
"ENSMUSG00000034247.9"	"Plekhm1"	"chr11:103331496-103412687"	43	0.0277485502201516	5.75635876840696	FALSE
"ENSMUSG00000034248.7"	"Slc25a37"	"chr14:69241847-69305355"	70	0.0836723582769268	9.37081659973226	FALSE
"ENSMUSG00000034252.11"	"Senp6"	"chr9:80066902-80144953"	259	0.658145060251682	34.6720214190094	TRUE
"ENSMUSG00000034254.14"	"Agpat1"	"chr17:34604261-34628510"	190	0.291587610796262	25.4350736278447	FALSE
"ENSMUSG00000034255.14"	"Arhgap27"	"chr11:103331496-103412687"	1	0.00196919799855524	0.133868808567604	FALSE
"ENSMUSG00000034258.3"	"Mfsd7c"	"chr12:85746538-85813585"	1	0.00189439495632841	0.133868808567604	FALSE
"ENSMUSG00000034259.7"	"Exosc4"	"chr15:76294433-76330677"	223	0.561794331433236	29.8527443105756	FALSE
"ENSMUSG00000034263.9"	"Vwa9"	"chr9:64960831-64986974"	222	0.476425276717135	29.718875502008	FALSE
"ENSMUSG00000034265.7"	"Zdhhc14"	"chr17:5492599-5753891"	23	0.028457414169617	3.07898259705489	FALSE
"ENSMUSG00000034266.5"	"Batf"	"chr12:85686668-85709087"	0	0	0	FALSE
"ENSMUSG00000034269.9"	"Setd5"	"chr6:113077364-113153435"	285	0.447784029623902	38.1526104417671	FALSE
"ENSMUSG00000034271.12"	"Jdp2"	"chr12:85599104-85639878"	2	0.00264406667196004	0.267737617135207	FALSE
"ENSMUSG00000034274.8"	"Thoc5"	"chr11:4895319-4928867"	141	0.355040069089638	18.8755020080321	FALSE
